Kind,Name,AvgCyclomatic,CountLine
File,"DefaultXYDatasetTest.java",1,228
File,"DefaultXYItemRenderer.java",0,58
File,"DefaultXYZDataset.java",1,442
File,"DefaultXYZDatasetTest.java",1,233
File,"DeviationRenderer.java",2,390
File,"DeviationRendererTest.java",1,119
File,"DialBackground.java",1,272
File,"DialBackgroundTest.java",1,158
File,"DialCap.java",1,342
File,"DialCapTest.java",1,172
File,"DialFrame.java",0,70
File,"DialLayer.java",0,118
File,"DialLayerChangeEvent.java",1,75
File,"DialLayerChangeListener.java",0,62
File,"DialPlot.java",1,835
File,"DialPlotTest.java",1,287
File,"DialPointer.java",1,655
File,"DialPointerTest.java",1,173
File,"DialScale.java",0,75
File,"DialShape.java",1,59
File,"DialTextAnnotation.java",1,405
File,"DialTextAnnotationTest.java",1,158
File,"DialValueIndicator.java",1,779
File,"DialValueIndicatorTest.java",1,209
File,"DirectionalGradientPaintTransformer.java",5,139
File,"DomainInfo.java",0,93
File,"DomainOrder.java",1,57
File,"DomainOrderTest.java",1,97
File,"Drawable.java",0,49
File,"DrawingSupplier.java",0,107
File,"DynamicDriveToolTipTagFragmentGenerator.java",1,94
File,"DynamicDriveToolTipTagFragmentGeneratorTest.java",1,66
File,"DynamicTimeSeriesCollection.java",2,973
File,"EmptyBlock.java",1,131
File,"EmptyBlockTest.java",1,106
File,"EncoderUtil.java",1,190
File,"EntityBlockParams.java",0,58
File,"EntityBlockResult.java",0,58
File,"EntityCollection.java",0,118
File,"ExportUtils.java",4,250
File,"ExtendedCategoryAxis.java",1,259
File,"ExtendedCategoryAxisTest.java",1,164
File,"FastScatterPlot.java",1,1133
File,"FastScatterPlotTest.java",1,237
File,"FixedMillisecond.java",1,305
File,"FixedMillisecondTest.java",1,103
File,"FlowArrangement.java",3,450
File,"FlowArrangementTest.java",1,120
File,"FontChooserPanel.java",2,209
File,"FontDisplayField.java",1,98
File,"Function2D.java",0,58
File,"G2TextMeasurer.java",1,71
File,"GanttCategoryDataset.java",0,182
File,"GanttChartTest.java",1,302
File,"GanttRenderer.java",3,634
File,"GanttRendererTest.java",1,140
File,"GradientBarPainter.java",3,381
File,"GradientBarPainterTest.java",1,116
File,"GradientPaintTransformType.java",1,50
File,"GradientPaintTransformer.java",0,53
File,"GradientXYBarPainter.java",3,379
File,"GradientXYBarPainterTest.java",1,117
File,"GrayPaintScale.java",1,237
File,"GrayPaintScaleTest.java",1,142
File,"GridArrangement.java",3,452
File,"GridArrangementTest.java",1,304
File,"GroupedStackedBarRenderer.java",4,371
File,"GroupedStackedBarRendererTest.java",1,179
File,"HMSNumberFormat.java",1,120
File,"HMSNumberFormatTest.java",1,61
File,"HashUtils.java",2,346
File,"HashUtilsTest.java",1,68
File,"HeatMapDataset.java",0,154
File,"HeatMapUtils.java",2,132
File,"HexNumberFormat.java",1,162
File,"HighLowItemLabelGenerator.java",3,229
File,"HighLowItemLabelGeneratorTest.java",1,130
File,"HighLowRenderer.java",2,525
File,"HighLowRendererTest.java",1,187
File,"HistogramBin.java",1,162
File,"HistogramBinTest.java",1,92
File,"HistogramDataset.java",2,514
File,"HistogramDatasetTest.java",1,256
File,"HistogramType.java",1,57
File,"HorizontalAlignment.java",1,48
File,"Hour.java",1,484
File,"HourTest.java",1,387
File,"ImageEncoder.java",0,105
File,"ImageEncoderFactory.java",1,155
File,"ImageFormat.java",0,58
File,"ImageMapUtils.java",3,275
File,"ImageMapUtilsTest.java",1,79
File,"ImageTitle.java",2,368
File,"ImageTitleTest.java",1,145
File,"IntervalBarRenderer.java",3,276
File,"IntervalBarRendererTest.java",1,175
File,"IntervalCategoryDataset.java",0,103
File,"IntervalCategoryItemLabelGenerator.java",2,138
File,"IntervalCategoryItemLabelGeneratorTest.java",1,139
File,"IntervalCategoryToolTipGenerator.java",2,155
File,"IntervalCategoryToolTipGeneratorTest.java",1,154
File,"IntervalDataItem.java",1,73
File,"IntervalMarker.java",1,235
File,"IntervalMarkerTest.java",1,155
File,"IntervalXYDataset.java",0,155
File,"IntervalXYDelegate.java",1,488
File,"IntervalXYDelegateTest.java",1,122
File,"IntervalXYItemLabelGenerator.java",2,272
File,"IntervalXYToolTipGenerator.java",2,264
File,"IntervalXYZDataset.java",0,109
File,"ItemHandler.java",1,170
File,"ItemKey.java",0,57
File,"ItemLabelAnchor.java",1,128
File,"ItemLabelAnchorTest.java",1,73
File,"ItemLabelPosition.java",1,184
File,"ItemLabelPositionTest.java",1,74
File,"JDBCCategoryDataset.java",5,318
File,"JDBCPieDataset.java",4,250
File,"JDBCXYDataset.java",3,561
File,"JFreeChart.java",2,1649
File,"JFreeChartEntity.java",1,214
File,"JFreeChartResources.java",1,65
File,"JFreeChartTest.java",1,493
File,"JSONArray.java",2,158
File,"JSONAware.java",0,46
File,"JSONObject.java",2,193
File,"JSONStreamAware.java",0,53
File,"JSONUtils.java",4,201
File,"JSONValue.java",9,342
File,"KeyHandler.java",1,159
File,"KeyToGroupMap.java",3,319
File,"KeyToGroupMapTest.java",1,250
File,"KeyedObject.java",1,150
File,"KeyedObjectTest.java",1,131
File,"KeyedObjects.java",2,355
File,"KeyedObjects2D.java",2,513
File,"KeyedObjects2DTest.java",2,392
File,"KeyedObjectsTest.java",2,359
File,"KeyedValue.java",0,59
File,"KeyedValueComparator.java",4,175
File,"KeyedValueComparatorType.java",1,57
File,"KeyedValueDataset.java",0,52
File,"KeyedValues.java",0,105
File,"KeyedValues2D.java",0,118
File,"KeyedValues2DDataset.java",0,55
File,"KeyedValues2DItemKey.java",1,159
File,"KeyedValuesDataset.java",0,51
File,"KeyedValuesItemKey.java",1,107
File,"LCBLayout.java",3,264
File,"LabelBlock.java",1,449
File,"LabelBlockTest.java",1,144
File,"Layer.java",1,42
File,"LayeredBarRenderer.java",7,459
File,"LayeredBarRendererTest.java",1,137
File,"LegendGraphic.java",1,754
File,"LegendGraphicTest.java",1,231
File,"LegendItem.java",1,1157
File,"LegendItemBlockContainer.java",1,215
File,"LegendItemCollection.java",1,156
File,"LegendItemCollectionTest.java",1,122
File,"LegendItemEntity.java",1,192
File,"LegendItemEntityTest.java",1,122
File,"LegendItemSource.java",0,57
File,"LegendItemTest.java",1,358
File,"LegendRenderingOrder.java",1,54
File,"LegendTitle.java",1,700
File,"LegendTitleTest.java",1,159
File,"LengthAdjustmentType.java",1,48
File,"LengthConstraintType.java",1,57
File,"LevelRenderer.java",2,455
File,"LevelRendererTest.java",1,203
